	Name der Institution	Ort	Name Ministerien	Affiliation ROR	ROR ID	GRID ID	Wikidata ID	Einrichtungsart	URL Webseite Institution	Name GERiT	Ort GERiT	GERiT ID 	URL der Einrichtung GERiT	Name GERiT English	GRID ID GERiT	DFG Instituts ID GERiT	Straße GERiT	Hausnummer GERiT	Postfach GERiT	Postleitzahl vor Ort GERiT	Ort GERiT	DESTATIS Fächerguppe GERiT	DESTATIS Lehr- Forschungsbereich GERiT	DESTATIS Fachgebiet GERiT	Crossref ID 1 GERiT	Crossref ID 2 GERiT	Crossref ID 3 GERiT	Einrichtungsart GERiT	Einrichtungsart GERIT English	OA Webseite der Institution	OA Webseite Datum	OA-Beauftragte/r	OA-Beauftragte/r URL	OA-Beauftragte/r URL Datum	Ansprechperson für Open Access	Ansprechperson für Open Access URL	Ansprechperson für Open Access URL Datum	(Funktions-)Emailadresse	OA Policy	OA Policy Datum	OA Policy URL	OA Policy URL Datum	OA Leitlinie	OA Leitlinie Datum	OA Leitlinie URL	OA Leitlinie URL Datum	Publikationsfonds	Publikationsfonds Art der Finanzierung	Zs. Publikationsfonds	Zs. Publikationsfonds URL	Mono Publikationsfonds 	Mono Publikationsfonds URL	Publikationsfonds Datum Recherche	Repositorium URL	OA-Verlag	OA-Verlag URL	OA-Verlag Datum Recherche	OJS-Standort	OJS-Standort URL	OJS-Standort Datum Recherche	OA/OS-Preis URL	Berliner Erklärung	Datum Berliner Erklärung (Bundesländeratlas)	Berliner Erklärung Datum Recherche	OA2020	Datum OA2020 (Bundesländeratlas)	OA2020 Datum Recherche	DORA Institution	DORA Datum Recherche	Jussieu	Jussieu Datum Recherche	aktualisiert am
Baden-Württemberg	Fraunhofer-Institut für Physikalische Messtechnik (IPM)	Freiburg	Fraunhofer-Institut für Physikalische Messtechnik (IPM)	NA	https://ror.org/004n2nr09	grid.461631.7	Q1118809	Forschungsorganisation: Frauenhofer-Gesellschaft	www.ipm.fraunhofer.de/	Fraunhofer-Institut für Physikalische Messtechnik (IPM)	Freiburg	http://www.gerit.org/de/institutiondetail/10684	www.ipm.fraunhofer.de/	Fraunhofer Institute for Physical Measurement Techniques (IPM)	grid.461631.7	10684	Georges-Köhler-Allee	301	NA	79110	Freiburg	Ingenieurwissenschaften	Maschinenbau/Verfahrenstechnik	Steuerungs-, Mess- und Regelungstechnik	NA	NA	NA	FhG	Fraunhofer	https://www.openaccess.fraunhofer.de/	28.06.2021	NA	NA	NA	Research Services & Open Science	https://irb.fraunhofer.de/de/research-services.html	28.06.2021	NA	ja, als FhG	Juni 2008	https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf		https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf	Oktober 2015			ja	Eigenmittel; über FhG-Publikationsfonds	ja	NA	NA	NA	Recherche fehlt	https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als FhG	22.10.2003	28.06.2021	nein	NA		nein		nein		14.06.2021
Baden-Württemberg	Fraunhofer-Institut für Solare Energiesysteme (ISE)	Freiburg	Fraunhofer-Institut für Solare Energiesysteme (ISE)	NA	https://ror.org/02kfzvh91	grid.434479.9	Q1452037	Forschungsorganisation: Frauenhofer-Gesellschaft	www.ise.fraunhofer.de/	Fraunhofer-Institut für Solare Energiesysteme (ISE)	Freiburg	http://www.gerit.org/de/institutiondetail/10683	www.ise.fraunhofer.de/	Fraunhofer Institute for Solar Energy Systems (ISE)	grid.434479.9	10683	Heidenhofstraße	2	NA	79110	Freiburg	Ingenieurwissenschaften	Maschinenbau/Verfahrenstechnik	Energietechnik (ohne Elektrotechnik)	NA	NA	NA	FhG	Fraunhofer	https://www.openaccess.fraunhofer.de/	28.06.2021	NA	NA	NA	Research Services & Open Science	https://irb.fraunhofer.de/de/research-services.html	28.06.2021	NA	ja, als FhG	Juni 2008	https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf		https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf	Oktober 2015			ja	Eigenmittel; über FhG-Publikationsfonds	ja	NA	NA	NA	Recherche fehlt	https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als FhG	22.10.2003	28.06.2021	nein	NA		nein		nein		14.06.2021
Baden-Württemberg	Fraunhofer-Institut für System- und Innovationsforschung (ISI)	Karlsruhe	Fraunhofer-Institut für System- und Innovationsforschung (ISI)	NA	https://ror.org/03vyq6t71	grid.459551.9	Q1439718	Forschungsorganisation: Frauenhofer-Gesellschaft	www.isi.fraunhofer.de/	Fraunhofer-Institut für System- und Innovationsforschung (ISI)	Karlsruhe	http://www.gerit.org/de/institutiondetail/10646	www.isi.fraunhofer.de/	Fraunhofer Institute for Systems and Innovation Research (ISI)	grid.459551.9	10646	Breslauer Straße	48	NA	76139	Karlsruhe	Rechts-, Wirtschafts- und Sozialwissenschaften	Rechts-, Wirtschafts- und Sozialwissenschaften allgemein	Rechts-, Wirtschafts- und Sozialwissenschaften allgemein	NA	NA	NA	FhG	Fraunhofer	https://www.openaccess.fraunhofer.de/	28.06.2021	NA	NA	NA	Research Services & Open Science	https://irb.fraunhofer.de/de/research-services.html	28.06.2021	NA	ja, als FhG	Juni 2008	https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf		https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf	Oktober 2015			ja	Eigenmittel; über FhG-Publikationsfonds	ja	NA	NA	NA	Recherche fehlt	https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als FhG	22.10.2003	28.06.2021	nein	NA		nein		nein		14.06.2021
Baden-Württemberg	Fraunhofer-Institut für Werkstoffmechanik (IWM)	Freiburg	Fraunhofer-Institut für Werkstoffmechanik (IWM)	NA	https://ror.org/04hm8eb66	grid.461645.4	Q1452044	Forschungsorganisation: Frauenhofer-Gesellschaft	www.iwm.fraunhofer.de/	Fraunhofer-Institut für Werkstoffmechanik (IWM)	Freiburg	http://www.gerit.org/de/institutiondetail/10655	www.iwm.fraunhofer.de/	Fraunhofer Institute for Mechanics of Materials (IWM)	grid.461645.4	10655	Wöhlerstraße	11	NA	79108	Freiburg	Ingenieurwissenschaften	Materialwissenschaft und Werkstofftechnik	Werkstofftechnik	NA	NA	NA	FhG	Fraunhofer	https://www.openaccess.fraunhofer.de/	28.06.2021	NA	NA	NA	Research Services & Open Science	https://irb.fraunhofer.de/de/research-services.html	28.06.2021	NA	ja, als FhG	Juni 2008	https://www.irbnet.de/daten/download/verlag/Fraunhofer_Open_Access_Policy.pdf		https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf	Oktober 2015			ja	Eigenmittel; über FhG-Publikationsfonds	ja	NA	NA	NA	Recherche fehlt	https://www.openaccess.fraunhofer.de/de/fraunhofer-publica.html	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als FhG	22.10.2003	28.06.2021	nein	NA		nein		nein		14.06.2021
Baden-Württemberg	Helmholtz-Allianz für Astroteilchenphysik	Eggenstein-Leopoldshafen	NA	NA	https://ror.org/03wy6tp26	grid.484205.f	Q33121946	Forschungsorganisation: Helmholtz-Gemeinschaft	www.hap-astroteilchen.de/	Helmholtz-Allianz für Astroteilchenphysik	Eggenstein-Leopoldshafen	http://www.gerit.org/de/institutiondetail/216374498	www.hap-astroteilchen.de/	Helmholtz Alliance for Astroparticle Physics	NA	216374498	Hermann-von-Helmholtz-Platz	1	NA	76344	Eggenstein-Leopoldshafen	Mathematik, Naturwissenschaften	Physik, Astronomie	Astronomie, Astrophysik	NA	NA	NA	HGF	Helmholtz	NA	13.06.2021	NA	NA	NA	NA	NA	NA	NA	nein	NA	NA		https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288	07.04.2016			nein	NA	NA	NA	NA	NA	30.03.2021	NA	Na	Na	13.06.2021	nein	NA	13.06.2021	NA	ja, als HGF	22.10.2003	16.07.2021	ja	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Deutsches Krebsforschungszentrum (DKFZ)	Heidelberg	Deutsches Krebsforschungszentrum (DKFZ)	German Cancer Research Center	https://ror.org/04cdgtt98	grid.7497.d	Q449325	Forschungsorganisation: Helmholtz-Gemeinschaft	www.dkfz.de	Deutsches Krebsforschungszentrum (DKFZ)	Heidelberg	http://www.gerit.org/de/institutiondetail/10097	www.dkfz.de	German Cancer Research Center (DKFZ)	grid.7497.d	10097	Im Neuenheimer Feld	280	NA	69120	Heidelberg	Humanmedizin/Gesundheitswissenschaften	Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin)	Klinische Krebsforschung und molekulare Tumorforschung	100008658	NA	NA	HGF	Helmholtz	www.dkfz.de/de/zbib/info/o-a.html	04.01.2021	Dagmar Sitek	os.helmholtz.de/open-science-in-der-helmholtz-gemeinschaft/akteure-und-ihre-rollen/#c2556	04.01.2021	NA	NA	04.01.2021	d[​dot]sitek[at]dkfz-heidelberg[​dot]de	nein	NA	NA		https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288	07.04.2016			nein	NA	NA	NA	NA	NA	04.01.2021	nur intern ( www.dkfz.de/de/zbib/general/pubdb.html )	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja; als HGF	22.10.2003	16.07.2021	ja	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	FIZ Karlsruhe - Leibniz-Institut für Informationsinfrastruktur GmbH (FIZ KA)	Eggenstein-Leopoldshafen	FIZ Karlsruhe - Leibniz-Institut für Informationsinfrastruktur GmbH (FIZ KA)	FIZ Karlsruhe – Leibniz Institute for Information Infrastructure	https://ror.org/0387prb75	grid.434104.6	Q1388737	Forschungsorganisation: Leibniz-Gemeinschaft	www.fiz-karlsruhe.de/	FIZ Karlsruhe - Leibniz-Institut für Informationsinfrastruktur GmbH (FIZ KA)	Eggenstein-Leopoldshafen	http://www.gerit.org/de/institutiondetail/12898	www.fiz-karlsruhe.de/	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	grid.434104.6	12898	Hermann-von-Helmholtz-Platz	1	NA	76344	Eggenstein-Leopoldshafen	Geisteswissenschaften	Bibliothekswissenschaft, Dokumentation	Bibliothekswissenschaft, Dokumentation allgemein	NA	NA	NA	WGL	Leibniz	NA	26.02.2021	NA	NA	26.02.2021	NA	NA	26.02.2021	NA	ja	22.11.2016	https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf		NA	NA			nein	NA	NA	NA	NA	NA	26.02.2021	http://www.leibnizopen.de/home/	nein	NA	13.06.2021	Electronic Library of Mathematics (eLibM)	https://www.elibm-services.org/display/ED/Publizieren	31.03.2021	NA	ja, als WGL	22.10.2003	16.07.2021	ja, als WGL	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	GESIS - Leibniz-Institut für Sozialwissenschaften	Mannheim	GESIS - Leibniz-Institut für Sozialwissenschaften	Leibniz Institute for the Social Sciences	https://ror.org/018afyw53	grid.425053.5	Q1485220	Forschungsorganisation: Leibniz-Gemeinschaft	www.gesis.org	GESIS - Leibniz-Institut für Sozialwissenschaften	Mannheim	http://www.gerit.org/de/institutiondetail/145000415	www.gesis.org	GESIS - Leibniz Institute for the Social Sciences	grid.425053.5	145000415	NA	NA	Postfach 122155	68072	Mannheim	Rechts-, Wirtschafts- und Sozialwissenschaften	Sozialwissenschaften	Sozialwissenschaften allgemein	NA	NA	NA	WGL	Leibniz	NA	26.02.2021	NA	NA	26.02.2021	Dr. Agathe Gebert	https://www.gesis.org/institut/mitarbeiterverzeichnis/person/agathe.gebert	26.02.2021	agathe[​dot]gebert[at]gesis[​dot]org	ja	NA	https://www.gesis.org/angebot/wissen-vermitteln/publikationen/open-access-policy		NA	NA			ja	über WGL Publikationsfonds	ja	https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access/publikationsfonds-zeitschriften.html	ja	https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access/publikationsfonds-monografien.html	26.02.2021	https://www.gesis.org/ssoar/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als WGL	22.10.2003	16.07.2021	ja, als WGL	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Leibniz-Institut für Deutsche Sprache (IDS)	Mannheim	Leibniz-Institut für Deutsche Sprache (IDS)	Leibniz Institute for the German Language	https://ror.org/00hvwkt50	grid.443960.c	Q1664834	Forschungsorganisation: Leibniz-Gemeinschaft	www.ids-mannheim.de	Leibniz-Institut für Deutsche Sprache (IDS)	Mannheim	http://www.gerit.org/de/institutiondetail/10101	www.ids-mannheim.de	Leibniz Institute for the German Language (IDS)	grid.443960.c	10101	R 5	6-13	NA	68161	Mannheim	Geisteswissenschaften	Germanistik (Deutsch, germanische Sprachen ohne Anglistik)	Deutsche Sprachwissenschaft	NA	NA	NA	WGL	Leibniz	https://www1.ids-mannheim.de/bibliothek/open-access-am-ids.html	26.02.2021	Monika Pohlschmidt	https://www1.ids-mannheim.de/bibliothek/open-access-am-ids.html	26.02.2021	Monika Pohlschmidt	https://www.ids-mannheim.de/bibliothek/open-access-am-ids/	13.07.2021	pohlschmidt[at]ids-mannheim[​dot]de	ja	22.11.2016	https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf		https://www1.ids-mannheim.de/bibliothek/open-access-am-ids/leitlinie.html	26.06.2019			ja	über WGL Publikationsfonds	ja	https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access/publikationsfonds-zeitschriften.html	ja	https://www.leibniz-gemeinschaft.de/forschung/open-science-und-digitalisierung/open-access/publikationsfonds-monografien.html	26.02.2021	http://ids-pub.bsz-bw.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als WGL	22.10.2003	16.07.2021	ja, als WGL	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Leibniz-Institut für Wissensmedien (IWM)	Tübingen	Leibniz-Institut für Wissensmedien (IWM)	Leibniz-Institut für Wissensmedien	https://ror.org/03hv28176	grid.418956.7	Q1813768	Forschungsorganisation: Leibniz-Gemeinschaft	www.iwm-tuebingen.de	Leibniz-Institut für Wissensmedien (IWM)	Tübingen	http://www.gerit.org/de/institutiondetail/10809	www.iwm-tuebingen.de	Leibniz-Institut für Wissensmedien (IWM)	grid.418956.7	10809	Schleichstraße	6	NA	72076	Tübingen	Geisteswissenschaften	Geisteswissenschaften allgemein	Medienwissenschaft	NA	NA	NA	WGL	Leibniz	https://www.iwm-tuebingen.de/www/de/forschung/openscience/index.html	26.02.2021	NA	NA	26.02.2021	Dr. Nora Umbach	https://www.iwm-tuebingen.de/www/de/forschung/openscience/index.html	17.06.2021	n[​dot]umbach[at]iwm-tuebingen[​dot]de	ja	22.11.2016	https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf		https://www.iwm-tuebingen.de/www/de/forschung/openscience/index.html	NA			nein	NA	NA	NA	NA	NA	26.02.2021	https://www.psycharchives.org/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als WGL	22.10.2003	16.07.2021	ja, als WGL	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Leibniz-Institut für Sonnenphysik (KIS)	Freiburg	Leibniz-Institut für Sonnenphysik (KIS)	Kiepenheuer Institut für Sonnenphysik	https://ror.org/006g31f33	grid.438117.8	Q835416	Forschungsorganisation: Leibniz-Gemeinschaft	www.leibniz-kis.de/	Leibniz-Institut für Sonnenphysik (KIS)	Freiburg	http://www.gerit.org/de/institutiondetail/10099	www.leibniz-kis.de/	Leibniz Institute of Solar Physics (KIS)	NA	10099	Schöneckstraße	6	NA	79104	Freiburg	Mathematik, Naturwissenschaften	Physik, Astronomie	Astronomie, Astrophysik	NA	NA	NA	WGL	Leibniz	NA	26.02.2021	NA	NA	26.02.2021	NA	NA	13.07.2021	NA	ja	22.11.2016	https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf		NA	NA			nein	NA	NA	NA	NA	NA	26.02.2021	http://www.leibnizopen.de/home/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als WGL	22.10.2003	16.07.2021	ja, als WGL	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Mathematisches Forschungsinstitut Oberwolfach gGmbH (MFO)	Oberwolfach	Mathematisches Forschungsinstitut Oberwolfach gGmbH (MFO)	Mathematical Research Institute of Oberwolfach	https://ror.org/001zbj766	grid.429497.5	Q656142	Forschungsorganisation: Leibniz-Gemeinschaft	www.mfo.de/	Mathematisches Forschungsinstitut Oberwolfach gGmbH (MFO)	Oberwolfach	http://www.gerit.org/de/institutiondetail/12909	www.mfo.de/	Oberwolfach Research Institute for Mathematics (MFO)	grid.429497.5	12909	Schwarzwaldstraße	9-11	NA	77709	Oberwolfach	Mathematik, Naturwissenschaften	Mathematik	Mathematik allgemein	NA	NA	NA	WGL	Leibniz	NA	26.02.2021	NA	NA	26.02.2021	NA	NA	13.07.2021	NA	ja	22.11.2016	https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf		NA	NA			nein	NA	NA	NA	NA	NA	26.02.2021	http://www.leibnizopen.de/home/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als WGL	22.10.2003	16.07.2021	ja, als WGL	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Leibniz-Zentrum für Europäische Wirtschaftsforschung GmbH (ZEW)	Mannheim	Leibniz-Zentrum für Europäische Wirtschaftsforschung GmbH (ZEW)	Centre for European Economic Research	https://ror.org/02qnsw591	grid.13414.33	Q191206	Forschungsorganisation: Leibniz-Gemeinschaft	www.zew.de/	Leibniz-Zentrum für Europäische Wirtschaftsforschung GmbH (ZEW)	Mannheim	http://www.gerit.org/de/institutiondetail/10543	www.zew.de/	Leibniz Centre for European Economic Research (ZEW)	NA	10543	L7, 1	NA	NA	68161	Mannheim	Rechts-, Wirtschafts- und Sozialwissenschaften	Wirtschaftswissenschaften	Internationale Wirtschaft	NA	NA	NA	WGL	Leibniz	https://www.zew.de/das-zew/ueber-das-zew	26.02.2021	NA	NA	26.02.2021	Dr. Holger Stichnoth	https://www.zew.de/das-zew/ueber-das-zew/open-access	13.07.2021	holger[​dot]stichnoth[at]zew[​dot]de	ja	NA	https://www.zew.de/das-zew/ueber-das-zew/open-access		NA	NA			nein	NA	NA	NA	NA	NA	26.02.2021	http://www.leibnizopen.de/home/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als WGL	22.10.2003	16.07.2021	ja, als WGL	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Max-Planck-Institut zur Erforschung von Kriminalität, Sicherheit und Recht	Freiburg	Max-Planck-Institut zur Erforschung von Kriminalität, Sicherheit und Recht	Max Planck Institute for Research on Collective Goods	https://ror.org/02x1q2477	grid.461774.7	Q1912116	Forschungsorganisation: Max-Planck-Gesellschaft	csl.mpg.de/de/	Max-Planck-Institut zur Erforschung von Kriminalität, Sicherheit und Recht	Freiburg	http://www.gerit.org/de/institutiondetail/10080	csl.mpg.de/de/	Max Planck Institute for the Study of Crime, Security and Law	grid.461774.7	10080	Günterstalstraße	73	NA	79100	Freiburg	Rechts-, Wirtschafts- und Sozialwissenschaften	Rechtswissenschaften	Internationales Recht und Rechtsvergleichung	NA	NA	NA	MPG	Max Planck	NA	01.03.2021	NA	NA	01.03.2021	NA	NA	13.07.2021	NA	nein	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als MPG	22.10.2003	16.07.2021	ja, als MPG	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Max-Planck-Institut für Verhaltensbiologie	Radolfzell	Max-Planck-Institut für Verhaltensbiologie	Max Planck Institute of Animal Behavior	https://ror.org/026stee22	grid.507516.0	Q73525350	Forschungsorganisation: Max-Planck-Gesellschaft	www.ab.mpg.de/verhaltensbiologie	Max-Planck-Institut für Verhaltensbiologie	Radolfzell	http://www.gerit.org/de/institutiondetail/434519351	www.ab.mpg.de/verhaltensbiologie	Max Planck Institute of Animal Behavior	grid.507516.0	434519351	Am Obstberg	1	NA	78315	Radolfzell	Mathematik, Naturwissenschaften	Biologie	Biologie allgemein	NA	NA	NA	MPG	Max Planck	NA	01.03.2021	NA	NA	01.03.2021	NA	NA	13.07.2021	NA	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als MPG	22.10.2003	16.07.2021	ja, als MPG	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Max-Planck-Institut für Entwicklungsbiologie	Tübingen	Max-Planck-Institut für Entwicklungsbiologie	Max Planck Institute for Developmental Biology	https://ror.org/022jc0g24	grid.419495.4	Q1912065	Forschungsorganisation: Max-Planck-Gesellschaft	www.eb.tuebingen.mpg.de	Max-Planck-Institut für Entwicklungsbiologie	Tübingen	http://www.gerit.org/de/institutiondetail/10092	www.eb.tuebingen.mpg.de	Max Planck Institute for Developmental Biology	grid.419495.4	10092	Max-Planck-Ring	5	NA	72076	Tübingen	Mathematik, Naturwissenschaften	Biologie	Biologie allgemein	NA	NA	NA	MPG	Max Planck	NA	01.03.2021	NA	NA	01.03.2021	NA	NA	01.03.2021	NA	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als MPG	22.10.2003	16.07.2021	ja, als MPG	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Max-Planck-Institut für Festkörperforschung (MPI-FKF)	Stuttgart	Max-Planck-Institut für Festkörperforschung (MPI-FKF)	Max Planck Institute for Solid State Research	https://ror.org/005bk2339	grid.419552.e	Q835529	Forschungsorganisation: Max-Planck-Gesellschaft	www.fkf.mpg.de/	Max-Planck-Institut für Festkörperforschung (MPI-FKF)	Stuttgart	http://www.gerit.org/de/institutiondetail/10087	www.fkf.mpg.de/	Max Planck Institute for Solid State Research (MPI-FKF)	grid.419552.e	10087	Heisenbergstraße	1	NA	70569	Stuttgart	Mathematik, Naturwissenschaften	Physik, Astronomie	Festkörperphysik	NA	NA	NA	MPG	Max Planck	www.is.mpg.de/de/pages/bibliothek	01.03.2021	NA	NA	01.03.2021	Anja Graubner	www.is.mpg.de/de/pages/bibliothek	01.03.2021	bib[at]mpis[​dot]mpg[​dot]de	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als MPG	22.10.2003	16.07.2021	ja, als MPG	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Max-Planck-Institut für Immunbiologie und Epigenetik	Freiburg	Max-Planck-Institut für Immunbiologie und Epigenetik	Max Planck Institute for Heart and Lung Research	https://ror.org/0165r2y73	grid.429509.3	Q1912076	Forschungsorganisation: Max-Planck-Gesellschaft	www.ie-freiburg.mpg.de	Max-Planck-Institut für Immunbiologie und Epigenetik	Freiburg	http://www.gerit.org/de/institutiondetail/10081	www.ie-freiburg.mpg.de	Max Planck Institute of Immunobiology and Epigenetics	grid.429509.3	10081	Stübeweg	51	NA	79108	Freiburg	Humanmedizin/Gesundheitswissenschaften	Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin)	Immunologie	NA	NA	NA	MPG	Max Planck	www.ie-freiburg.mpg.de/4061248/Library	01.03.2021	NA	NA	01.03.2021	Rose Black	www.ie-freiburg.mpg.de/4061248/Library	01.03.2021	black[at]ie-freiburg[​dot]mpg[​dot]de	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als MPG	22.10.2003	16.07.2021	ja, als MPG	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Max-Planck-Institut für Intelligente Systeme	Stuttgart	Max-Planck-Institut für Intelligente Systeme	Max Planck Institute for Intelligent Systems	https://ror.org/04fq9j139	grid.419534.e	Q1287942	Forschungsorganisation: Max-Planck-Gesellschaft	www.is.mpg.de/	Max-Planck-Institut für Intelligente Systeme	Stuttgart	http://www.gerit.org/de/institutiondetail/10088	www.is.mpg.de/	Max Planck Institute for Intelligent Systems	grid.419534.e	10088	Heisenbergstraße	3	NA	70569	Stuttgart	Ingenieurwissenschaften	Informatik	Künstliche Intelligenz	NA	NA	NA	MPG	Max Planck	NA	01.03.2021	NA	NA	01.03.2021	NA	NA	13.07.2021	NA	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	44256	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als MPG	22.10.2003	16.07.2021	ja, als MPG	21.03.2016		nein		nein		16.07.2021
Baden-Württemberg	Max-Planck-Institut für biologische Kybernetik	Tübingen	Max-Planck-Institut für biologische Kybernetik	Max Planck Institute for Biological Cybernetics	https://ror.org/026nmvv73	grid.419501.8	Q1912104	Forschungsorganisation: Max-Planck-Gesellschaft	www.kyb.tuebingen.mpg.de	Max-Planck-Institut für biologische Kybernetik	Tübingen	http://www.gerit.org/de/institutiondetail/10091	www.kyb.tuebingen.mpg.de	Max Planck Institute for Biological Cybernetics	grid.419501.8	10091	Max-Planck-Ring	8-14	NA	72076	Tübingen	Humanmedizin/Gesundheitswissenschaften	Klinisch-Praktische Humanmedizin (ohne Zahnmedizin)	Neurologie	NA	NA	NA	MPG	Max Planck	NA	01.03.2021	NA	NA	01.03.2021	NA	NA	13.07.2021	NA	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	ja, als MPG	22.10.2003	16.07.2021	ja, als MPG	21.03.2016		nein		nein		16.07.2021
